TESS_ID,RAdeg,DEdeg,Gao_Period,CCProb,Type,Gaia_dr3_source_id,ra,dec,vbroad,vbroad_error,Psini,e_P_sini,pm,pmra,pmdec,radial_velocity,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,gaia_source_id,par_source_id,mass_flame,mass_flame_lower,mass_flame_upper,radius_flame,lum_flame,age_flame,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,ag_gspphot,mh_gspphot,ebpminrp_gspphot,authors_used,flux_kinds_used,n_usable_sectors,sector_numbers_downloaded,raw_points_per_sector,kept_points_per_sector,kept_frac_per_sector,sector_ls_json,time_min_btjd,time_max_btjd,baseline_days,n_points_total,flux_mean,flux_std,fmin,fmax,n_freq,power_min,power_max,power_median,n_peaks,threshold,best_idx,best_freq,best_period_days,period_err_days,T0_btjd,best_power,best_power_over_median,IsBinary,DoublePeriod,CorrectedPeriod,P_Sussholz/P_Gao,under3sig
125013877,105.17449,-6.443,0.596734,0.62,ROT,3.05283695414063E18,105.1744374,-6.442928601,102.174355,4.1160636,0.821273633,0.033084765,20.488081,-10.94759645,17.31795688,37.40234,8.488614294,0.035367545,8.091368,0.44901514,6973.224,4.0883,3.05283695414063E18,3.05283695414063E18,1.4821979,1.442092,1.522331,1.6854749,6.062715,1.398799,1.6586,1.619,1.674,2.7676,2.7497,2.8057,0.0034,-0.5567,0.0018,"[""SPOC""]","[""PDCSAP""]",1,[33],[17408],[17408],[0.9998851102941176],,2201.7375271161163,2227.576705414437,25.839178298320803,17406,1.0012739888842928,0.010913237678979072,0.004,4,240000,3.281005229791659E-8,0.5697290288951109,3.187264336921082E-4,49,3.824717204305298E-4,100403,1.6757169154871479,0.5967595067865564,0.011022855896749399,2201,0.5697290288951109,1787.517346130986,,,0.5967595067865564,1,V
126278009,134.10463,23.94794,0.822712,0.51,ROT,6.89659808006521E17,134.1045203,23.94778173,48.201645,2.0629978,1.425574708,0.061013633,41.755608,-22.62047849,-35.0976474,17.49473,8.270568761,0.021703532,8.955861,0.5933485,6410.8594,4.1545,6.89659808006521E17,6.89659808006521E17,1.2419312,1.2019211,1.2819468,1.3700374,2.8577492,2.4167814,1.3582,1.354,1.3623,3.5642,3.5578,3.5701,5.0E-4,-0.6191,3.0E-4,"[""SPOC""]","[""PDCSAP""]",3,"[21, 45, 72]","[17354, 16245, 14696]","[17354, 16245, 14696]","[0.9995966347816065, 0.9999384425977224, 1.0]",,1870.441394222892,3285.585595754122,1415.144202,48287,1.0000174341626111,9.184813868687899E-4,0.004,4,240000,5.499969364749247E-10,0.24721943570099716,2.6504290845637285E-4,2909,3.180514901476474E-4,72853,1.2170075041979342,0.8216876202904332,3.0352418334110353E-4,1870,0.24721943570099716,932.7525008717239,,,0.8216876202904332,1,X
127951176,218.39731,-42.90388,1.71809,0.51,ROT,6.09997492904434E18,218.3972634,-42.9039252,28.741446,5.1769476,4.395924488,0.791799784,13.31081,-7.628903027,-10.90768048,-28.373978,2.4254539,0.018268138,10.767543,0.8175373,5762.5586,3.9207,6.09997492904434E18,6.09997492904434E18,1.3672318,1.3266064,1.4078127,2.5230987,6.319654,3.5438762,2.4973,2.4778,2.5161,2.6682,2.6518,2.6869,0.0633,0.0461,0.0338,"[""SPOC""]","[""PDCSAP""]",1,[38],[17982],[17982],[1.0],,2334.219847,2360.543408497209,26.323561123559102,17982,0.9999046486720052,0.002508668,0.004,4,240000,4.960450516215637E-8,0.5645691017975119,1.252531395610998E-4,42,1.5030376747331975E-4,34727,0.5822069591956633,1.7176022790616081,0.10683671454298854,2334,0.5645691017975119,4507.424754,V,V,1.7176022790616081,1,V
129128445,341.73231,39.41723,2.300361,0.53,ROT,1.92912383847787E18,341.732027,39.41740061,17.6661,0.898261,3.810041348,0.193727622,62.329082,-48.65541119,38.95594247,-0.7594562,17.4412836,0.01912529,7.472022,0.623806,6311.738,4.1781,1.92912383847787E18,1.92912383847787E18,1.2009153,1.1609138,1.2409167,1.323148,2.5032263,2.7998693,1.3304,1.3289,1.3319,3.6659,3.6636,3.6683,1.0E-4,-0.475,0,"[""SPOC""]","[""PDCSAP""]",1,[16],[14147],[14147],[0.9995051954477981],,1738.6566332512916,1761.7066480927888,23.05001484149716,14140,0.9999627246294202,6.592055711097299E-4,0.004,4,240000,3.961550259194015E-10,0.2880457686722973,5.229491364565244E-4,38,6.275389637478293E-4,25574,0.4298088742036425,2.3266155261517523,0.20306098242290802,1738,0.2880457686722973,550.8102960530351,,,2.3266155261517523,1.01,V
129332933,342.90582,36.80481,0.533012,0.51,ROT,1.92766915023388E18,342.9058663,36.8047295,125.74263,4.0281625,0.677640361,0.021708195,19.245304,8.334516391,-17.3469762,11.37613,6.978219248,0.016822448,8.646704,0.50940037,6784.505,4.0911,1.92766915023388E18,1.92766915023388E18,1.4338881,1.3938395,1.4739316,1.6882795,5.441907,1.7304364,1.6842,1.6799,1.6885,2.851,2.8452,2.8569,0.0179,-0.5992,0.0097,"[""SPOC""]","[""PDCSAP""]",1,[56],[19612],[19612],[0.9998980216194167],,2825.261685812091,2853.142489720851,27.880803908759844,19610,1.000050737382968,0.002300487,0.004,4,240000,4.272539389381266E-9,0.32632201872916916,5.56143133544711E-4,51,6.673717602536533E-4,112465,1.8765500522918845,0.5328927937619736,0.00866206,2825,0.32632201872916916,586.7590536437586,,,0.5328927937619736,1,V
129487192,343.79647,39.95004,3.952754,0.53,ROT,1.92939816662907E18,343.796411,39.95005364,14.804404,1.2283685,5.262812573,0.436672303,10.224545,-9.420555296,3.974221944,12.516496,9.827441901,0.019852629,8.311115,0.59297705,6424.7266,4.0785,1.92939816662907E18,1.92939816662907E18,1.2921336,1.2521191,1.3321506,1.5394251,3.6387224,2.7282033,1.54,1.5337,1.5438,3.2723,3.267,3.2804,5.0E-4,-0.4926,3.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[16],[14145],[14145],[1.0],,1738.656616688651,1761.706696719003,23.050080030352092,14145,0.9999992961937081,4.567983175854736E-4,0.004,4,240000,2.825649421993543E-8,0.094103985,4.4529329760754476E-4,41,5.343519571290537E-4,14586,0.2468579119079663,4.050913306,0.6245945224357995,1738,0.094103985,211.3303426572664,,,4.050913306,1.02,V
130181866,117.47942,27.36318,3.188331,0.89,ROT,8.75071278432954E17,117.4793683,27.3631327,10.370582,0.7216768,4.502841974,0.313347562,15.188248,-10.22014585,-11.23527855,-16.07124,44.68484921,0.022750994,6.7371826,0.8535037,5641.1553,4.4179,8.75071278432954E17,8.75071278432954E17,0.98750716,0.9472082,1.0280412,0.90677565,0.7500732,1.8383782,0.923,0.9212,0.9245,4.9429,4.9322,4.9478,1.0E-4,-0.2306,0,"[""SPOC""]","[""PDCSAP""]",6,"[20, 44, 45, 46, 47, 72]","[16565, 110691, 112120, 119007, 118609, 103822]","[16565, 110691, 112120, 119007, 118609, 103822]","[0.999456685783278, 0.9678926019278894, 0.9572511594719942, 0.9669683295940575, 0.9771433870954144, 0.980139084201807]",,1842.5091265825909,3285.588213247234,1443.079086664643,563754,0.9997733088396537,0.00391979,0.004,4,240000,6.138949459384556E-11,0.28571942465299194,1.3920637703433078E-5,2762,1.6704765244119694E-5,18610,0.3138577910741295,3.1861563690283283,0.026029806550622692,1842,0.28571942465299194,20524.880450162742,,V,3.1861563690283283,1,V
130336800,104.25388,-46.81351,1.072478,0.52,ROT,5.55765559332639E18,104.2538361,-46.81333692,14.381856,1.6747222,5.97184549,0.69540275,39.963917,-8.112387798,39.1318779,29.813372,5.946222122,0.024726124,8.835616,0.45827007,6956.0073,4.077,5.55765559332639E18,5.55765559332639E18,1.4870805,1.4470147,1.5271798,1.7147719,6.2114697,1.4460679,1.6976,1.6674,1.7081,2.7225,2.7102,2.7536,0.0011,-0.5102,6.0E-4,"[""SPOC""]","[""PDCSAP""]",5,"[6, 7, 8, 33, 34]","[14652, 16338, 13040, 17458, 16833]","[14652, 16338, 13040, 17458, 16833]","[0.9996587496587497, 0.9998775859958379, 0.9998466257668711, 0.999828159010196, 0.9995841501811917]",,1468.2737652558656,2254.0666914730173,785.7929262171517,78302,1.0006282126402903,0.005491256,0.004,4,240000,1.2548720242297608E-11,0.2112240958392648,1.539397418745501E-4,1685,1.847276902494601E-4,55764,0.9324744686436194,1.0724154211477805,8.233995093186563E-4,1468,0.2112240958392648,1372.1219307448064,,,1.0724154211477805,1,V
135084513,184.54617,22.71498,5.738756,0.55,ROT,3.95351874029386E18,184.5463376,22.71487189,6.075738,0.9863758,14.23835486,2.311549423,43.251614,35.81393183,-24.25003645,-9.578955,7.97832367,0.025811845,8.5948715,0.6385746,6336.172,4.0789,3.95351874029386E18,3.95351874029386E18,1.3278204,1.2877662,1.367875,1.7066538,4.2340927,2.9284174,1.7099,1.6881,1.718,3.1026,3.0928,3.1245,9.0E-4,-0.4616,5.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[22, 49]","[16107, 13510]","[16107, 13510]","[0.9991928974979822, 1.0]",,1899.916991964536,2664.3198684386566,764.4028764741206,29604,1.0000004891730847,7.481667647299398E-4,0.004,4,240000,3.4624121236100663E-10,0.35628826346865455,1.7143484170578825E-4,2026,2.057218100469459E-4,10222,0.17419700915420483,5.74062669,0.023045384018665457,1899,0.35628826346865455,2078.272187401127,V,V,5.74062669,1,V
135097390,185.28987,-38.30272,3.3532,0.53,ROT,6.15137757867475E18,185.2895449,-38.30280952,12.323048,0.946384,5.244413412,0.402759848,60.79863,-57.57247782,-19.54183274,-10.499146,14.62921114,0.035963718,8.005054,0.66612244,6170.199,4.2345,6.15137757867475E18,6.15137757867475E18,1.153062,1.1130575,1.1930665,1.2781675,2.1333702,3.5308828,1.2774,1.2739,1.2804,3.831,3.8257,3.8367,1.0E-4,-0.1997,1.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[10, 37]","[15416, 15853]","[15416, 15853]","[0.999351323300467, 0.9998738409133918]",,1571.1142082135557,2332.583368210499,761.4691599969433,31257,0.9999493013139457,0.001646352,0.004,4,240000,2.014674695930483E-9,0.42936047134449884,1.9174247876921005E-4,1740,2.3009097452305206E-4,17671,0.29822337593073306,3.353191200653115,0.008050097,1571,0.42936047134449884,2239.2558712109726,,,3.353191200653115,1,V
135099539,185.60315,22.46414,2.672736,0.54,ROT,3.95362583959804E18,185.6030952,22.46409764,14.34346,1.7351449,4.376591303,0.529441298,15.304513,-11.72196282,-9.839903526,-0.75450426,11.73056458,0.029097442,8.419213,0.62242985,6394.104,4.2444,3.95362583959804E18,3.95362583959804E18,1.2315385,1.1915289,1.2715484,1.2400583,2.315692,1.2813433,1.2408,1.2373,1.2443,3.7645,3.7587,3.7708,2.0E-4,-0.4978,1.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[22, 49]","[16106, 13511]","[16106, 13511]","[0.9990686700608469, 0.9996299311671971]",,1899.916944007012,2664.319877561427,764.4029335544149,29597,1.0000551195171807,0.00104282,0.004,4,240000,1.00133483119326E-9,0.4710806010556125,1.6960024813356947E-4,1808,2.0352029776028337E-4,22314,0.37552964804020017,2.6629055927242016,0.00507687,1899,0.4710806010556125,2777.593819819242,,,2.6629055927242016,1,V
135142088,186.34374,23.22909,2.457886,0.51,ROT,3.95377207464391E18,186.3436854,23.22904339,14.749394,1.0758302,4.265399636,0.311120968,15.434826,-11.22123648,-10.59800408,-0.5044009,11.56062899,0.02480884,8.457365,0.6208401,6383.6064,4.24,3.95377207464391E18,3.95377207464391E18,1.2273833,1.1873765,1.2673895,1.2404977,2.3023014,1.3656733,1.2435,1.2409,1.2464,3.7674,3.7626,3.7719,2.0E-4,-0.5026,1.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[22, 49]","[16107, 94432]","[16107, 94432]","[0.9993791519215248, 0.9609666214842426]",,1899.9168965011784,2664.321579219345,764.4046827181667,106843,0.9999829268776614,9.320046290257205E-4,0.004,4,240000,4.023531856516414E-10,0.13970482307299625,1.467972995332645E-4,1755,1.761567594399174E-4,24438,0.4108943953933141,2.4337153565766827,0.004339186,1899,0.13970482307299625,951.6852389,,V,2.4337153565766827,0.99,X
135170448,214.047,21.24272,1.73974,0.53,ROT,1.25246352638067E18,214.047234,21.24265902,28.953978,0.8513275,2.236607904,0.065762494,51.62315,49.79029897,-13.63362302,-2.736177,17.86558692,0.025327496,7.50275,0.62330914,6312.899,4.2086,1.25246352638067E18,1.25246352638067E18,1.1972939,1.157286,1.2382071,1.2731912,2.3203008,2.3546324,1.28,1.2757,1.2855,3.7498,3.7186,3.7558,5.0E-4,-0.4821,2.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[23],[13502],[13502],[0.9993334320841357],,1930.1541274846693,1954.8795215791108,24.725394094441526,13493,1.0001252179871043,0.001820084,0.004,4,240000,2.2979400376129972E-7,0.2815495767396909,4.377992103437278E-4,40,5.253590524124733E-4,34004,0.5701689590373293,1.7538660850432746,0.2064532413588669,1930,0.2815495767396909,643.1020661701031,,,1.7538660850432746,1.01,V
138294841,229.90995,39.66809,2.396251,0.69,ROT,1.38908568015225E18,229.9099541,39.66795363,30.521334,3.4365296,4.552152453,0.512546622,33.176395,-3.136714474,-33.02777917,-23.438786,5.200736712,0.15056981,9.137369,0.7760124,5771.8857,3.6794,1.38908568015225E18,1.38908568015225E18,1.3444448,1.3016502,1.3895615,2.4503908,6.0223227,3.7210066,2.7462,2.7248,2.7759,2.4746,2.4517,2.4956,0.0043,-0.2848,0.0023,"[""SPOC""]","[""PDCSAP""]",2,"[50, 51]","[12592, 12267]","[12592, 12267]","[0.9999205844980941, 0.999836960952148]",,2665.2759490261387,2717.5370171200843,52.261068093945596,24856,1.0002162103190375,0.003351336,0.004,4,240000,1.135655824483639E-8,0.6214021099847702,2.746898829660366E-4,96,3.296278595592439E-4,24832,0.41745452272717803,2.395470513691229,0.091147777,2665,0.6214021099847702,2262.1951098999957,,,2.395470513691229,1,V
139371718,67.11896,-71.68898,0.69488,0.7,ROT,4.65396190121646E18,67.11903381,-71.68894364,76.028435,14.721965,1.70646679,0.330436163,9.1250925,5.157192222,7.52799274,-35.039246,1.719968022,0.026887164,11.429702,0.8401127,6138.983,3.8546,4.65396190121646E18,4.65396190121646E18,1.4739484,1.4285262,1.5229826,2.6472611,8.041076,2.8232138,2.5644,2.4987,2.6121,2.3467,2.3071,2.4011,0.2747,-0.3301,0.1479,"[""SPOC""]","[""PDCSAP""]",6,"[9, 10, 12, 13, 97, 98]","[15404, 14659, 14716, 18034, 28712, 23911]","[15404, 14659, 14716, 18034, 28712, 23911]","[1.0, 1.0, 0.9749252514270182, 0.9310191859820339, 1.0, 1.0]",,1544.4572628466185,4045.872424836025,2501.4151619894064,113823,1.000668749716402,0.013753711,0.004,4,240000,5.525542030741399E-10,0.9094363395391893,5.3885284724473575E-5,6034,6.466234166936829E-5,86173,1.4387864282767846,0.6950301867926894,1.0456027927952518E-4,1544,0.9094363395391893,16877.267034763245,V,V,0.6950301867926894,1,V
139758317,67.64019,-20.89312,0.788735,0.52,ROT,4.89948855141398E18,67.6402742,-20.89310532,55.54287,5.8143682,1.634751276,0.171129901,18.49496,18.02864461,4.126928988,47.714302,6.980179206,0.025262788,9.008804,0.721179,6109.558,4.0504,4.89948855141398E18,4.89948855141398E18,1.3048167,1.2647175,1.3449101,1.7853017,4.0000176,3.5651526,1.7947,1.7853,1.8096,3.1628,3.146,3.1761,0.0538,-0.5852,0.0291,"[""SPOC""]","[""PDCSAP""]",2,"[32, 98]","[17532, 26533]","[17532, 26533]","[0.9998288843258042, 0.9998869332529303]",,2174.2329472125803,4045.876262352725,1871.6433151401448,44059,1.0003102454690302,0.003755166,0.004,4,240000,5.253395898292236E-10,0.5751312807151479,1.8310559202410335E-4,4263,2.1972671042892403E-4,76132,1.271603081679507,0.7864089151775416,2.1623809100312322E-4,2174,0.5751312807151479,3140.981519774883,,V,0.7864089151775416,1,X
140783630,128.46692,-43.22625,1.943422,0.64,ROT,5.52349411065384E18,128.4669043,-43.22631041,15.171657,2.3983395,3.859900728,0.610174115,14.603295,-2.545071502,-14.37980672,-9.734182,7.754694296,0.012430542,9.637134,0.6785059,6127.8345,4.2898,5.52349411065384E18,5.52349411065384E18,1.1289709,1.0889633,1.169009,1.1583496,1.7053341,2.653942,1.1575,1.1554,1.1595,4.0833,4.0792,4.0869,8.0E-4,-0.306,4.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[8, 9]","[13178, 16373]","[13178, 16373]","[0.9999241159508271, 0.9999389238380261]",,1517.6470828119334,1568.477288592579,50.830205780645656,29549,1.0001334704609295,0.002170749,0.004,4,240000,1.9568463369714144E-9,0.44939842401464714,1.2856848716072178E-4,85,1.5428218459286614E-4,30681,0.5148407785032437,1.9423480846004888,0.063632592,1517,0.44939842401464714,3495.4010421920893,,V,1.9423480846004888,1,V
141813085,204.48344,56.45642,2.163221,0.54,ROT,1.56268475356353E18,204.4832492,56.45646435,23.992094,1.5039464,2.894436032,0.181437962,25.589287,-23.6807384,9.697122466,1.3736537,10.61962997,0.015542705,8.44047,0.6208935,6337.842,4.1952,1.56268475356353E18,1.56268475356353E18,1.2186569,1.178642,1.2592614,1.3681222,2.7262943,2.8480713,1.3726,1.3695,1.3797,3.5625,3.537,3.5673,0.0016,-0.2399,9.0E-4,"[""SPOC""]","[""PDCSAP""]",5,"[15, 16, 22, 49, 76]","[15722, 15689, 17820, 96375, 96229]","[15722, 15689, 17820, 96375, 96229]","[0.9990459229105711, 0.9998725221492766, 0.9996632996632997, 0.9620337224383917, 0.9829573205582517]",,1711.3622590293155,3394.7811019956025,1683.418842966287,236513,0.9999381382877052,0.001156685,0.004,4,240000,1.9901800465430233E-10,0.17865110752939303,6.971120305470217E-5,3180,8.36534436656426E-5,26801,0.4502385093271222,2.221045022324927,0.002381929,1711,0.17865110752939303,2562.7316658013497,,,2.221045022324927,1.03,X
142667952,103.54654,-13.63931,0.479186,0.59,ROT,2.94958597470071E18,103.5465528,-13.63940018,66.06139,1.5739164,1.435421686,0.034199004,20.448034,2.234970684,-20.32552538,41.74691,10.43013696,0.02055207,7.7101707,0.5825343,6461.0376,4.0066,2.94958597470071E18,2.94958597470071E18,1.4125383,1.3725168,1.4525588,1.8725046,5.5075855,2.4126353,1.8743,1.8693,1.8788,2.7988,2.7944,2.8037,9.0E-4,-0.2145,5.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[33],[17458],[17458],[0.9992553557108489],,2201.737199690948,2227.576321752286,25.839122061338003,17445,1.0003344369206073,0.007265637,0.004,4,240000,7.815062700493977E-11,0.9788806057278331,2.203535086326134E-4,53,2.6442421035913606E-4,125102,2.0869569789874123,0.47916656168216665,0.007611326,2201,0.9788806057278331,4442.319125310056,V,V,0.47916656168216665,1,V
143010074,252.56037,15.48267,0.666884,0.51,ROT,4.55794099670897E18,252.5602264,15.48279762,45.27912,2.8581882,1.679045311,0.105987649,43.097897,-31.05590675,29.88242568,6.557022,6.327334516,0.013750497,9.429579,0.6405039,6251.322,4.0964,4.55794099670897E18,4.55794099670897E18,1.2367362,1.1967021,1.2767951,1.4997071,3.098279,3.4565098,1.5027,1.4991,1.5063,3.4298,3.4237,3.4355,0.0038,-0.339,0.0021,"[""SPOC""]","[""PDCSAP""]",1,[25],[17245],[17245],[0.9993621339518701],,1983.6387674201003,2009.309709747424,25.67094233,17234,1.000004982420216,0.002981435,0.004,4,240000,4.0120592429400336E-8,0.8741412290194501,3.255822944759585E-4,43,3.906987533711502E-4,89815,1.4994259809415873,0.6669218839145596,0.015433474141195155,1983,0.8741412290194501,2684.854931765947,V,V,0.6669218839145596,1,V
143822655,330.81378,-48.27017,0.74598,0.56,ROT,6.56079894393746E18,330.8140015,-48.27038312,17.64896,1.6618578,3.602185475,0.33918826,51.158768,27.91906545,-42.86893002,-2.9425488,9.19113955,0.27115038,8.8758135,0.66133785,6168.218,4.2035,6.56079894393746E18,6.56079894393746E18,1.1772171,1.1357018,1.219009,1.3785331,2.478408,3.8863304,1.2566,1.235,1.2844,3.8861,3.8406,3.9242,0.0021,-0.456,0.0011,"[""SPOC""]","[""PDCSAP""]",2,"[1, 28]","[18277, 14540]","[18277, 14540]","[0.9984680199157411, 0.9998624484181569]",,1325.300487750101,2085.175019746724,759.8745319966231,32787,1.0005107587687192,0.004410469,0.004,4,240000,1.478208988168338E-9,0.8299781865788352,2.243696714815907E-4,1776,2.692436057779088E-4,80436,1.3432649802707513,0.7444547536692558,4.4292877944088243E-4,1325,0.8299781865788352,3699.154975350285,,,0.7444547536692558,1,X
144383510,173.2076,31.78197,1.498802,0.75,ROT,4.02510515494366E18,173.2076754,31.78201796,55.80288,3.273743,2.483630348,0.145705158,18.308477,14.97412936,10.53450388,13.204723,4.420865565,0.02294227,9.337921,0.8162823,5602.712,3.6145,4.02510515494366E18,4.02510515494366E18,1.444714,1.4033027,1.4864261,2.8161392,7.0650673,3.0287738,2.7394,2.6937,2.7485,2.6411,2.6357,2.6661,0.0017,-0.5605,9.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[49],[13456],[13456],[0.9998513674197385],,2640.187816465402,2664.319330472792,24.131514007389796,13454,0.9998676459157129,0.00619564,0.004,4,240000,2.0528260570033646E-8,0.7201367809983285,3.079990251202313E-4,41,3.6959883014427755E-4,39794,0.666572861,1.5002110930821102,0.076632696,2640,0.7201367809983285,2338.1138323967552,V,V,1.5002110930821102,1,V
144500431,84.4491,-41.16302,5.664791,0.5,ROT,4.80762315232258E18,84.44912157,-41.16281738,11.381793,1.0666758,11.62338302,1.089317068,45.23179,3.511233658,45.09529886,57.496433,7.973323046,0.015263788,7.8377895,0.68140125,6094.1855,3.8437,4.80762315232258E18,4.80762315232258E18,1.5211523,1.4799712,1.561155,2.6126065,8.483388,2.5588238,2.6149,2.6093,2.6202,2.3398,2.3353,2.3443,5.0E-4,-0.3765,3.0E-4,"[""SPOC""]","[""PDCSAP""]",4,"[5, 6, 32, 33]","[17397, 14614, 17630, 17456]","[17397, 14614, 17630, 17456]","[0.9997700753003391, 0.999657862323799, 0.9997731140102099, 0.9997135655362053]",,1437.990937070699,2227.5738039406874,789.5828668699885,67079,1.0000176028864471,5.68989186200821E-4,0.004,4,240000,1.5938104249961238E-10,0.16698737314935724,8.783972211769405E-5,1965,1.0540766654123285E-4,10444,0.17789332455551898,5.621346402393579,0.022623782,1437,0.16698737314935724,1901.0462365262883,,V,5.621346402393579,0.99,V
144826574,192.65255,-38.22641,1.300257,0.51,ROT,6.15292912272203E18,192.6523125,-38.22650269,35.643494,0.9966137,2.092068358,0.0584955,46.04715,-42.51983476,-17.67494118,15.381514,9.213941491,0.06537474,8.729944,0.6588907,6211.462,4.0559,6.15292912272203E18,6.15292912272203E18,1.2130419,1.1728287,1.2532852,1.4616936,2.8669734,3.711875,1.4739,1.4616,1.4868,3.526,3.5077,3.5426,0.0063,-0.6938,0.0034,"[""SPOC""]","[""PDCSAP""]",3,"[10, 37, 64]","[15416, 15367, 17405]","[15416, 15367, 17405]","[0.9996756616502335, 0.9998698509793714, 0.9997701809824763]",,1571.1141856187387,3066.061016172764,1494.9468305540254,48177,1.0000133725972975,0.001125692,0.004,4,240000,4.361174759301112E-10,0.40155654559161824,1.4592264574778363E-4,3124,1.7510717489734035E-4,46032,0.7704359934833062,1.297966357307355,6.171142855898083E-4,1571,0.40155654559161824,2751.845291276302,,,1.297966357307355,1,X
146236991,157.89,-45.99603,1.248937,0.51,ROT,5.36719616194152E18,157.8897479,-45.9959887,17.592417,2.8813999,4.923701988,0.806435774,41.8651,-40.74235188,9.630547207,11.070413,6.643357287,0.08576061,8.550082,0.449337,6995.6357,4.0917,5.36719616194152E18,5.36719616194152E18,1.5025125,1.4619354,1.5431093,1.7333318,6.48307,1.4018251,1.7121,1.6893,1.7329,2.6834,2.6585,2.7119,7.0E-4,-0.5703,4.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[36],[15442],[15442],[0.9992228985882657],,2282.050287276037,2305.992086844301,23.941799568263832,15430,1.0007591583201556,0.009583104,0.004,4,240000,3.529434436340617E-8,0.2233197236971099,0.001450378,39,0.001740454,47807,0.7999898666244443,1.2500158335998657,0.05596126,2282,0.2233197236971099,153.97341517071575,,,1.2500158335998657,1,V
